# This file is generated on 06-Dec-2021 at 11:37:42 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 5, 7.5000e+01, 1.2183e+02, 5.0000e-04
1, 5, 7.5000e+01, 1.1046e+02, 1.0000e-03
1, 5, 7.5000e+01, 8.8624e+01, 3.0000e-03
1, 5, 7.5000e+01, 7.7855e+01, 5.0000e-03
1, 5, 7.5000e+01, 6.3531e+01, 1.0000e-02
1, 5, 7.5000e+01, 5.4359e+01, 1.6000e-02
1, 5, 7.5000e+01, 4.4920e+01, 2.7000e-02
1, 5, 7.5000e+01, 3.6645e+01, 4.5000e-02
1, 5, 7.5000e+01, 2.9037e+01, 7.7000e-02
1, 5, 7.5000e+01, 2.2723e+01, 1.3000e-01
1, 5, 7.5000e+01, 1.7867e+01, 2.1000e-01
1, 5, 7.5000e+01, 1.3601e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.0011e+01, 6.0000e-01
1, 5, 7.5000e+01, 7.5928e+00, 9.5000e-01
1, 5, 7.5000e+01, 5.2441e+00, 1.7000e+00
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 5, 7.5000e+01, 1.2183e+02, 5.0000e-04
1, 5, 7.5000e+01, 1.1046e+02, 1.0000e-03
1, 5, 7.5000e+01, 8.8624e+01, 3.0000e-03
1, 5, 7.5000e+01, 7.7855e+01, 5.0000e-03
1, 5, 7.5000e+01, 6.3531e+01, 1.0000e-02
1, 5, 7.5000e+01, 5.4359e+01, 1.6000e-02
1, 5, 7.5000e+01, 4.4920e+01, 2.7000e-02
1, 5, 7.5000e+01, 3.6645e+01, 4.5000e-02
1, 5, 7.5000e+01, 2.9037e+01, 7.7000e-02
1, 5, 7.5000e+01, 2.2723e+01, 1.3000e-01
1, 5, 7.5000e+01, 1.7867e+01, 2.1000e-01
1, 5, 7.5000e+01, 1.3601e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.0011e+01, 6.0000e-01
1, 5, 7.5000e+01, 7.5928e+00, 9.5000e-01
1, 5, 7.5000e+01, 5.2441e+00, 1.7000e+00
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 5, 7.5000e+01, 1.2183e+02, 5.0000e-04
1, 5, 7.5000e+01, 1.1046e+02, 1.0000e-03
1, 5, 7.5000e+01, 8.8624e+01, 3.0000e-03
1, 5, 7.5000e+01, 7.7855e+01, 5.0000e-03
1, 5, 7.5000e+01, 6.3531e+01, 1.0000e-02
1, 5, 7.5000e+01, 5.4359e+01, 1.6000e-02
1, 5, 7.5000e+01, 4.4920e+01, 2.7000e-02
1, 5, 7.5000e+01, 3.6645e+01, 4.5000e-02
1, 5, 7.5000e+01, 2.9037e+01, 7.7000e-02
1, 5, 7.5000e+01, 2.2723e+01, 1.3000e-01
1, 5, 7.5000e+01, 1.7867e+01, 2.1000e-01
1, 5, 7.5000e+01, 1.3601e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.0011e+01, 6.0000e-01
1, 5, 7.5000e+01, 7.5928e+00, 9.5000e-01
1, 5, 7.5000e+01, 5.2441e+00, 1.7000e+00
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 5, 7.5000e+01, 1.2183e+02, 5.0000e-04
1, 5, 7.5000e+01, 1.1046e+02, 1.0000e-03
1, 5, 7.5000e+01, 8.8624e+01, 3.0000e-03
1, 5, 7.5000e+01, 7.7855e+01, 5.0000e-03
1, 5, 7.5000e+01, 6.3531e+01, 1.0000e-02
1, 5, 7.5000e+01, 5.4359e+01, 1.6000e-02
1, 5, 7.5000e+01, 4.4920e+01, 2.7000e-02
1, 5, 7.5000e+01, 3.6645e+01, 4.5000e-02
1, 5, 7.5000e+01, 2.9037e+01, 7.7000e-02
1, 5, 7.5000e+01, 2.2723e+01, 1.3000e-01
1, 5, 7.5000e+01, 1.7867e+01, 2.1000e-01
1, 5, 7.5000e+01, 1.3601e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.0011e+01, 6.0000e-01
1, 5, 7.5000e+01, 7.5928e+00, 9.5000e-01
1, 5, 7.5000e+01, 5.2441e+00, 1.7000e+00
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 5, 7.5000e+01, 1.2183e+02, 5.0000e-04
1, 5, 7.5000e+01, 1.1046e+02, 1.0000e-03
1, 5, 7.5000e+01, 8.8624e+01, 3.0000e-03
1, 5, 7.5000e+01, 7.7855e+01, 5.0000e-03
1, 5, 7.5000e+01, 6.3531e+01, 1.0000e-02
1, 5, 7.5000e+01, 5.4359e+01, 1.6000e-02
1, 5, 7.5000e+01, 4.4920e+01, 2.7000e-02
1, 5, 7.5000e+01, 3.6645e+01, 4.5000e-02
1, 5, 7.5000e+01, 2.9037e+01, 7.7000e-02
1, 5, 7.5000e+01, 2.2723e+01, 1.3000e-01
1, 5, 7.5000e+01, 1.7867e+01, 2.1000e-01
1, 5, 7.5000e+01, 1.3601e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.0011e+01, 6.0000e-01
1, 5, 7.5000e+01, 7.5928e+00, 9.5000e-01
1, 5, 7.5000e+01, 5.2441e+00, 1.7000e+00
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 5, 7.5000e+01, 1.2183e+02, 5.0000e-04
1, 5, 7.5000e+01, 1.1046e+02, 1.0000e-03
1, 5, 7.5000e+01, 8.8624e+01, 3.0000e-03
1, 5, 7.5000e+01, 7.7855e+01, 5.0000e-03
1, 5, 7.5000e+01, 6.3531e+01, 1.0000e-02
1, 5, 7.5000e+01, 5.4359e+01, 1.6000e-02
1, 5, 7.5000e+01, 4.4920e+01, 2.7000e-02
1, 5, 7.5000e+01, 3.6645e+01, 4.5000e-02
1, 5, 7.5000e+01, 2.9037e+01, 7.7000e-02
1, 5, 7.5000e+01, 2.2723e+01, 1.3000e-01
1, 5, 7.5000e+01, 1.7867e+01, 2.1000e-01
1, 5, 7.5000e+01, 1.3601e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.0011e+01, 6.0000e-01
1, 5, 7.5000e+01, 7.5928e+00, 9.5000e-01
1, 5, 7.5000e+01, 5.2441e+00, 1.7000e+00
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 5, 7.5000e+01, 1.2183e+02, 5.0000e-04
1, 5, 7.5000e+01, 1.1046e+02, 1.0000e-03
1, 5, 7.5000e+01, 8.8624e+01, 3.0000e-03
1, 5, 7.5000e+01, 7.7855e+01, 5.0000e-03
1, 5, 7.5000e+01, 6.3531e+01, 1.0000e-02
1, 5, 7.5000e+01, 5.4359e+01, 1.6000e-02
1, 5, 7.5000e+01, 4.4920e+01, 2.7000e-02
1, 5, 7.5000e+01, 3.6645e+01, 4.5000e-02
1, 5, 7.5000e+01, 2.9037e+01, 7.7000e-02
1, 5, 7.5000e+01, 2.2723e+01, 1.3000e-01
1, 5, 7.5000e+01, 1.7867e+01, 2.1000e-01
1, 5, 7.5000e+01, 1.3601e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.0011e+01, 6.0000e-01
1, 5, 7.5000e+01, 7.5928e+00, 9.5000e-01
1, 5, 7.5000e+01, 5.2441e+00, 1.7000e+00
1, 5, 7.5000e+01, 3.5763e+00, 3.0000e+00
1, 5, 7.5000e+01, 2.4535e+00, 5.1000e+00
1, 5, 7.5000e+01, 1.7079e+00, 8.3000e+00
1, 5, 7.5000e+01, 1.2849e+00, 1.2000e+01
1, 5, 7.5000e+01, 8.8992e-01, 1.9000e+01
1, 5, 7.5000e+01, 6.0924e-01, 3.0000e+01
1, 5, 7.5000e+01, 4.7652e-01, 4.0000e+01
1, 5, 7.5000e+01, 3.9235e-01, 5.0000e+01
1, 5, 7.5000e+01, 3.3392e-01, 6.0000e+01
1, 5, 7.5000e+01, 2.9087e-01, 7.0000e+01
1, 5, 7.5000e+01, 2.5776e-01, 8.0000e+01
1, 5, 7.5000e+01, 2.1010e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
1, 6, 7.5000e+01, 1.3332e+01, 3.5000e-01
1, 6, 7.5000e+01, 9.8085e+00, 6.0000e-01
1, 6, 7.5000e+01, 7.4368e+00, 9.5000e-01
1, 6, 7.5000e+01, 5.1341e+00, 1.7000e+00
1, 6, 7.5000e+01, 3.4998e+00, 3.0000e+00
1, 6, 7.5000e+01, 2.3999e+00, 5.1000e+00
1, 6, 7.5000e+01, 1.6700e+00, 8.3000e+00
1, 6, 7.5000e+01, 1.2560e+00, 1.2000e+01
1, 6, 7.5000e+01, 8.6962e-01, 1.9000e+01
1, 6, 7.5000e+01, 5.9514e-01, 3.0000e+01
1, 6, 7.5000e+01, 4.6538e-01, 4.0000e+01
1, 6, 7.5000e+01, 3.8311e-01, 5.0000e+01
1, 6, 7.5000e+01, 3.2602e-01, 6.0000e+01
1, 6, 7.5000e+01, 2.8395e-01, 7.0000e+01
1, 6, 7.5000e+01, 2.5160e-01, 8.0000e+01
1, 6, 7.5000e+01, 2.0504e-01, 9.9990e+01
1, 6, 7.5000e+01, 1.2003e+02, 5.0000e-04
1, 6, 7.5000e+01, 1.0877e+02, 1.0000e-03
1, 6, 7.5000e+01, 8.7192e+01, 3.0000e-03
1, 6, 7.5000e+01, 7.6567e+01, 5.0000e-03
1, 6, 7.5000e+01, 6.2446e+01, 1.0000e-02
1, 6, 7.5000e+01, 5.3412e+01, 1.6000e-02
1, 6, 7.5000e+01, 4.4119e+01, 2.7000e-02
1, 6, 7.5000e+01, 3.5977e+01, 4.5000e-02
1, 6, 7.5000e+01, 2.8496e+01, 7.7000e-02
1, 6, 7.5000e+01, 2.2290e+01, 1.3000e-01
1, 6, 7.5000e+01, 1.7520e+01, 2.1000e-01
